Unnamed: 0,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
3580,0.1006710000000002,0.1024629999999999,0.1014603333333334,0.101247,0.0007469713664003,0,2,8028160,all_reduce,2,8
3581,0.1008000000000001,0.1115840000000003,0.1078936666666668,0.111297,0.0050173480600368,0,2,8060928,all_reduce,2,8
3582,0.1009920000000001,0.101375,0.1011726666666667,0.101151,0.0001571078893272,0,2,8093696,all_reduce,2,8
3583,0.1010229999999999,0.1050880000000002,0.1028266666666666,0.1023689999999999,0.00169078883628,0,2,8126464,all_reduce,2,8
3584,0.106048,0.1084459999999999,0.1073163333333332,0.1074549999999999,0.0009838774765634,0,2,8159232,all_reduce,2,8
3585,0.1063670000000002,0.1070059999999998,0.106644,0.1065590000000002,0.0002677050615881,0,2,8192000,all_reduce,2,8
3586,0.1074250000000001,0.1087989999999999,0.1081486666666667,0.1082220000000002,0.000563324852007,0,2,8224768,all_reduce,2,8
3587,0.1077760000000003,0.108576,0.1082983333333334,0.1085430000000001,0.0003695910653079,0,2,8257536,all_reduce,2,8
3588,0.1024,0.113951,0.106293,0.102528,0.0054152758624715,0,2,8290304,all_reduce,2,8
3589,0.1029439999999999,0.1042869999999998,0.1036576666666666,0.1037420000000002,0.000551510854129,0,2,8323072,all_reduce,2,8
3590,0.103008,0.103295,0.1031353333333334,0.103103,0.0001193770869509,0,2,8355840,all_reduce,2,8
3591,0.1038400000000001,0.1163189999999999,0.1080633333333334,0.1040310000000001,0.0058381586328414,0,2,8388608,all_reduce,2,8
3592,0.1090549999999998,0.1094399999999998,0.1092473333333331,0.1092469999999998,0.0001571757685593,0,2,8421376,all_reduce,2,8
3593,0.1087029999999999,0.1094079999999999,0.1089916666666666,0.108864,0.000301640330342,0,2,8454144,all_reduce,2,8
3594,0.1096009999999996,0.1123510000000001,0.1108159999999999,0.1104960000000001,0.0011452583405795,0,2,8486912,all_reduce,2,8
3595,0.109151,0.1111039999999998,0.1102076666666667,0.1103680000000004,0.0008053290562799,0,2,8519680,all_reduce,2,8
3596,0.111615,0.1250229999999997,0.1162009999999997,0.1119649999999996,0.0062397322592131,0,2,8552448,all_reduce,2,8
3597,0.11267,0.1233899999999998,0.1194436666666665,0.1222709999999997,0.0048114419414094,0,2,8585216,all_reduce,2,8
3598,0.1132139999999997,0.1215979999999999,0.118377,0.1203190000000004,0.0036879431485135,0,2,8617984,all_reduce,2,8
3599,0.11267,0.1241590000000001,0.1166283333333332,0.1130559999999995,0.0053273166687264,0,2,8650752,all_reduce,2,8
3600,0.1135989999999997,0.1303670000000002,0.1193056666666666,0.113951,0.0078228638120719,0,2,8683520,all_reduce,2,8
3601,0.1141109999999998,0.1154549999999999,0.1149109999999999,0.1151669999999999,0.0005777750427285,0,2,8716288,all_reduce,2,8
3602,0.1143670000000001,0.124768,0.1181753333333332,0.1153909999999996,0.0046804262151598,0,2,8749056,all_reduce,2,8
3603,0.1148790000000001,0.126239,0.1187513333333333,0.1151359999999999,0.0052956193426474,0,2,8781824,all_reduce,2,8
3604,0.1140790000000001,0.1151979999999998,0.1147079999999999,0.1148469999999999,0.0004672836397734,0,2,8814592,all_reduce,2,8
3605,0.1140789999999997,0.1281579999999999,0.1189426666666665,0.1145909999999999,0.006519576281392,0,2,8847360,all_reduce,2,8
3606,0.1145909999999999,0.1304629999999997,0.1198923333333332,0.114623,0.0074746014981103,0,2,8880128,all_reduce,2,8
3607,0.1150699999999999,0.1256640000000002,0.1218760000000001,0.1248940000000002,0.0048228243454088,0,2,8912896,all_reduce,2,8
