frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
82,pf4096_dc1024:82,cmpl-pf4096_dc1024:82-0,40.748414770234376,40.85418642966322,89.22991443750168,105.77165942884648,90.54684638977051,15.224813039075968,15.224813039075968,16.814294087658016
83,pf4096_dc1024:83,cmpl-pf4096_dc1024:83-0,40.825197864323854,41.01167225237696,89.27581317904166,186.47438805310657,160.59279441833496,25.881593634771605,25.881593634771605,16.116285745269213
84,pf4096_dc1024:84,cmpl-pf4096_dc1024:84-0,40.82535274326801,41.01167225237696,89.27581317904166,186.319509108948,160.63547134399414,25.68403776495387,25.68403776495387,15.989020077609498
85,pf4096_dc1024:85,cmpl-pf4096_dc1024:85-0,40.82536126114428,41.01167225237696,89.27581317904166,186.31099123268058,131.52337074279785,54.78762048988273,54.78762048988273,41.65618641041624
86,pf4096_dc1024:86,cmpl-pf4096_dc1024:86-0,41.164052015170455,41.27073743762576,89.50512150815636,106.68542245530688,123.89683723449707,-17.211414779190193,17.211414779190193,13.891730542414486
87,pf4096_dc1024:87,cmpl-pf4096_dc1024:87-0,41.37975733820349,41.48216341221876,89.68855805974333,102.40607401527058,106.7514419555664,-4.34536794029583,4.34536794029583,4.070547301932016
88,pf4096_dc1024:88,cmpl-pf4096_dc1024:88-0,41.66602467093617,41.741236789466534,89.91748289640616,75.21211853036647,121.51575088500977,-46.3036323546433,46.3036323546433,38.10504565655886
89,pf4096_dc1024:89,cmpl-pf4096_dc1024:89-0,41.95610537333414,42.04784482659584,90.19218778520114,91.73945326170241,117.34175682067871,-25.602303558976303,25.602303558976303,21.81857869922781
90,pf4096_dc1024:90,cmpl-pf4096_dc1024:90-0,42.17218519421294,42.25921531578279,90.37527174233689,87.03012156984613,94.88368034362793,-7.853558773781799,7.853558773781799,8.277038522683336
91,pf4096_dc1024:91,cmpl-pf4096_dc1024:91-0,42.31789231998846,42.42298643870463,90.51258186192756,105.09411871617402,137.52365112304688,-32.42953240687285,32.42953240687285,23.581058343089722
92,pf4096_dc1024:93,cmpl-pf4096_dc1024:93-0,42.5325772203505,42.66757400571958,90.697211973244,134.99678536908277,122.38454818725586,12.612237181826913,12.612237181826913,10.305416303477639
