,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
69,0.049199000000000014,0.04963900000000001,0.04937233333333336,0.04927900000000005,0.00019136933459208954,3,0,8,567296,all_reduce,8,8,FP16
70,0.04923899999999998,0.04943900000000008,0.0493456666666667,0.04935900000000004,8.219218670629545e-05,3,0,8,575488,all_reduce,8,8,FP16
71,0.04919899999999996,0.04971899999999999,0.04945233333333334,0.04943900000000008,0.0002124983660068015,3,0,8,583680,all_reduce,8,8,FP16
72,0.04919900000000007,0.049478999999999926,0.049332666666666684,0.04932000000000005,0.00011465988352024026,3,0,8,591872,all_reduce,8,8,FP16
73,0.04923900000000003,0.04979900000000009,0.049572333333333364,0.04967899999999997,0.00024073960113691402,3,0,8,600064,all_reduce,8,8,FP16
74,0.049118999999999975,0.049479000000000044,0.04927900000000002,0.04923900000000003,0.00014966629547098306,3,0,8,608256,all_reduce,8,8,FP16
75,0.049278999999999996,0.04967899999999997,0.04945233333333332,0.049399000000000005,0.0001675974011996757,3,0,8,616448,all_reduce,8,8,FP16
76,0.04919899999999996,0.049959,0.049545666666666675,0.049479000000000044,0.000313829394558409,3,0,8,624640,all_reduce,8,8,FP16
77,0.049278999999999996,0.049478999999999926,0.04935900000000001,0.04931900000000008,8.64098759787262e-05,3,0,8,632832,all_reduce,8,8,FP16
78,0.049279000000000024,0.04955900000000003,0.049425666666666694,0.049439000000000025,0.00011469767022723599,3,0,8,641024,all_reduce,8,8,FP16
79,0.04951900000000001,0.04967900000000009,0.049572333333333364,0.04951900000000001,7.542472332660452e-05,3,0,8,649216,all_reduce,8,8,FP16
